"000014","57","21","92","","","","13","0709","";
"000014","59","2","93","","","","0","","0632";
"000014","59","3","92","","","","1","","0635";
"000014","59","4","91","","","","2","","0637";
"000014","59","5","126","","","","2","","0638";
"000014","59","6","77","","","","3","","0639";
"000014","59","7","78","","","","3","","0641";
"000014","59","8","79","","","","4","","0643";
"000014","59","9","52","","","","5","","0646";
"000014","59","10","50","","","","5","","0647";
"000014","59","11","51","","","","6","","0649";
"000014","59","12","33","","","","7","","0652";
"000014","59","13","25","","","","7","","0654";
"000014","59","14","42","","","","8","","0656";
"000014","59","15","38","","","","9","","0658";
"000014","59","16","34","","","","9","","0700";
"000014","59","17","28","","","","10","","0702";
"000014","59","18","96","","","","11","","0705";
"000014","59","19","94","","","","11","","0707";
"000014","59","20","93","","","","12","","0709";
"000014","59","21","92","","","","13","0712","";
"000014","61","2","93","","","","0","","0634";
"000014","61","3","92","","","","1","","0637";
"000014","61","4","91","","","","2","","0639";
"000014","61","5","126","","","","2","","0640";
"000014","61","6","77","","","","3","","0641";
"000014","61","7","78","","","","3","","0643";
"000014","61","8","79","","","","4","","0645";
"000014","61","9","52","","","","5","","0648";
"000014","61","10","50","","","","5","","0649";
"000014","61","11","51","","","","6","","0651";
"000014","61","12","33","","","","7","","0654";
"000014","61","13","25","","","","7","","0656";
"000014","61","14","42","","","","8","","0658";
"000014","61","15","38","","","","9","","0700";
"000014","61","16","34","","","","9","","0702";
"000014","61","17","28","","","","10","","0704";
"000014","61","18","96","","","","11","","0707";
"000014","61","19","94","","","","11","","0709";
"000014","61","20","93","","","","12","","0711";
"000014","61","21","92","","","","13","0714","";
"000014","63","2","93","","","","0","","0642";
"000014","63","3","92","","","","1","","0645";
"000014","63","4","91","","","","2","","0647";
"000014","63","5","126","","","","2","","0648";
"000014","63","6","77","","","","3","","0649";
"000014","63","7","78","","","","3","","0651";
"000014","63","8","79","","","","4","","0653";
"000014","63","9","52","","","","5","","0656";
"000014","63","10","50","","","","5","","0657";
"000014","63","11","51","","","","6","","0659";
"000014","63","12","33","","","","7","","0702";
"000014","63","13","25","","","","7","","0704";
"000014","63","14","42","","","","8","","0706";
"000014","63","15","38","","","","9","","0708";
"000014","63","16","34","","","","9","","0710";
"000014","63","17","28","","","","10","","0712";
"000014","63","18","96","","","","11","","0715";
"000014","63","19","94","","","","11","","0717";
"000014","63","20","93","","","","12","","0719";
"000014","63","21","92","","","","13","0722","";
"000014","65","2","93","","","","0","","0646";
"000014","65","3","92","","","","1","","0649";
"000014","65","4","91","","","","2","","0651";
"000014","65","5","126","","","","2","","0652";
"000014","65","6","77","","","","3","","0653";
"000014","65","7","78","","","","3","","0655";
"000014","65","8","79","","","","4","","0657";
"000014","65","9","52","","","","5","","0700";
"000014","65","10","50","","","","5","","0701";
"000014","65","11","51","","","","6","","0703";
"000014","65","12","33","","","","7","","0706";
"000014","65","13","25","","","","7","","0708";
"000014","65","14","42","","","","8","","0710";
"000014","65","15","38","","","","9","","0712";
"000014","65","16","34","","","","9","","0714";
"000014","65","17","28","","","","10","","0716";
"000014","65","18","96","","","","11","","0719";
"000014","65","19","94","","","","11","","0721";
"000014","65","20","93","","","","12","","0723";
"000014","65","21","92","","","","13","0726","";
"000014","67","2","93","","","","0","","0652";
"000014","67","3","92","","","","1","","0655";
"000014","67","4","91","","","","2","","0657";
"000014","67","5","126","","","","2","","0658";
"000014","67","6","77","","","","3","","0659";
"000014","67","7","78","","","","3","","0701";
"000014","67","8","79","","","","4","","0703";
"000014","67","9","52","","","","5","","0706";
"000014","67","10","50","","","","5","","0707";
"000014","67","11","51","","","","6","","0709";
"000014","67","12","33","","","","7","","0712";
"000014","67","13","25","","","","7","","0714";
"000014","67","14","42","","","","8","","0716";
"000014","67","15","38","","","","9","","0718";
"000014","67","16","34","","","","9","","0720";
"000014","67","17","28","","","","10","","0722";
"000014","67","18","96","","","","11","","0725";
"000014","67","19","94","","","","11","","0727";
"000014","67","20","93","","","","12","","0729";
"000014","67","21","92","","","","13","0732","";
"000014","69","2","93","","","","0","","0657";
"000014","69","3","92","","","","1","","0700";
"000014","69","4","91","","","","2","","0702";
"000014","69","5","126","","","","2","","0703";
"000014","69","6","77","","","","3","","0704";
"000014","69","7","78","","","","3","","0706";
"000014","69","8","79","","","","4","","0708";
"000014","69","9","52","","","","5","","0710";
"000014","69","10","50","","","","5","","0711";
"000014","69","11","51","","","","6","","0712";
"000014","69","12","33","","","","7","","0715";
"000014","69","13","25","","","","7","","0717";
"000014","69","14","42","","","","8","","0719";
"000014","69","15","38","","","","9","","0721";
"000014","69","16","34","","","","9","","0723";
"000014","69","17","28","","","","10","","0725";
"000014","69","18","96","","","","11","","0727";
"000014","69","19","94","","","","11","","0729";
"000014","69","20","93","","","","12","","0731";
"000014","69","21","92","","","","13","0734","";
"000014","71","2","93","","","","0","","0658";
"000014","71","3","92","","","","1","","0701";
"000014","71","4","91","","","","2","","0703";
"000014","71","5","126","","","","2","","0704";
"000014","71","6","77","","","","3","","0705";
"000014","71","7","78","","","","3","","0707";
"000014","71","8","79","","","","4","","0709";
"000014","71","9","52","","","","5","","0712";
"000014","71","10","50","","","","5","","0713";
"000014","71","11","51","","","","6","","0715";
"000014","71","12","33","","","","7","","0718";
"000014","71","13","25","","","","7","","0720";
"000014","71","14","42","","","","8","","0722";
"000014","71","15","38","","","","9","","0724";
"000014","71","16","34","","","","9","","0726";
"000014","71","17","28","","","","10","","0728";
"000014","71","18","96","","","","11","","0731";
"000014","71","19","94","","","","11","","0733";
"000014","71","20","93","","","","12","","0735";
"000014","71","21","92","","","","13","0738","";
"000014","73","2","93","","","","0","","0702";
"000014","73","3","92","","","","1","","0705";
"000014","73","4","91","","","","2","","0707";
"000014","73","5","126","","","","2","","0708";
"000014","73","6","77","","","","3","","0709";
"000014","73","7","78","","","","3","","0711";
"000014","73","8","79","","","","4","","0713";
"000014","73","9","52","","","","5","","0716";
"000014","73","10","50","","","","5","","0717";
"000014","73","11","51","","","","6","","0719";
"000014","73","12","33","","","","7","","0722";
"000014","73","13","25","","","","7","","0724";
"000014","73","14","42","","","","8","","0726";
"000014","73","15","38","","","","9","","0728";
"000014","73","16","34","","","","9","","0730";
"000014","73","17","28","","","","10","","0732";
"000014","73","18","96","","","","11","","0735";
"000014","73","19","94","","","","11","","0737";
"000014","73","20","93","","","","12","","0739";
"000014","73","21","92","","","","13","0742","";
"000014","75","2","93","","","","0","","0710";
"000014","75","3","92","","","","1","","0713";
"000014","75","4","91","","","","2","","0715";
"000014","75","5","126","","","","2","","0716";
"000014","75","6","77","","","","3","","0717";
"000014","75","7","78","","","","3","","0719";
"000014","75","8","79","","","","4","","0721";
"000014","75","9","52","","","","5","","0724";
"000014","75","10","50","","","","5","","0725";
"000014","75","11","51","","","","6","","0727";
"000014","75","12","33","","","","7","","0730";
"000014","75","13","25","","","","7","","0732";
"000014","75","14","42","","","","8","","0734";
"000014","75","15","38","","","","9","","0736";
"000014","75","16","34","","","","9","","0738";
"000014","75","17","28","","","","10","","0740";
"000014","75","18","96","","","","11","","0743";
"000014","75","19","94","","","","11","","0745";
"000014","75","20","93","","","","12","","0747";
"000014","75","21","92","","","","13","0750","";
"000014","77","2","93","","","","0","","0712";
"000014","77","3","92","","","","1","","0715";
"000014","77","4","91","","","","2","","0717";
"000014","77","5","126","","","","2","","0718";
"000014","77","6","77","","","","3","","0719";
"000014","77","7","78","","","","3","","0721";
"000014","77","8","79","","","","4","","0723";
"000014","77","9","52","","","","5","","0726";
"000014","77","10","50","","","","5","","0727";
"000014","77","11","51","","","","6","","0729";
"000014","77","12","33","","","","7","","0732";
"000014","77","13","25","","","","7","","0734";
"000014","77","14","42","","","","8","","0736";
"000014","77","15","38","","","","9","","0738";
"000014","77","16","34","","","","9","","0740";
"000014","77","17","28","","","","10","","0742";
"000014","77","18","96","","","","11","","0745";
"000014","77","19","94","","","","11","","0747";
"000014","77","20","93","","","","12","","0749";
"000014","77","21","92","","","","13","0752","";
"000014","79","2","93","","","","0","","0722";
"000014","79","3","92","","","","1","","0725";
"000014","79","4","91","","","","2","","0727";
"000014","79","5","126","","","","2","","0728";
"000014","79","6","77","","","","3","","0729";
"000014","79","7","78","","","","3","","0731";
"000014","79","8","79","","","","4","","0733";
"000014","79","9","52","","","","5","","0735";
"000014","79","10","50","","","","5","","0736";
"000014","79","11","51","","","","6","","0737";
"000014","79","12","33","","","","7","","0740";
"000014","79","13","25","","","","7","","0742";
"000014","79","14","42","","","","8","","0744";
"000014","79","15","38","","","","9","","0746";
"000014","79","16","34","","","","9","","0748";
"000014","79","17","28","","","","10","","0750";
"000014","79","18","96","","","","11","","0752";
"000014","79","19","94","","","","11","","0754";
"000014","79","20","93","","","","12","","0756";
"000014","79","21","92","","","","13","0759","";
"000014","81","2","93","","","","0","","0722";
"000014","81","3","92","","","","1","","0725";
"000014","81","4","91","","","","2","","0727";
"000014","81","5","126","","","","2","","0728";
"000014","81","6","77","","","","3","","0729";
"000014","81","7","78","","","","3","","0731";
"000014","81","8","79","","","","4","","0733";
"000014","81","9","52","","","","5","","0736";
"000014","81","10","50","","","","5","","0737";
"000014","81","11","51","","","","6","","0739";
"000014","81","12","33","","","","7","","0742";
"000014","81","13","25","","","","7","","0744";
"000014","81","14","42","","","","8","","0746";
"000014","81","15","38","","","","9","","0748";
"000014","81","16","34","","","","9","","0750";
"000014","81","17","28","","","","10","","0752";
"000014","81","18","96","","","","11","","0755";
"000014","81","19","94","","","","11","","0757";
"000014","81","20","93","","","","12","","0759";
"000014","81","21","92","","","","13","0802","";
"000014","83","2","93","","","","0","","0722";
"000014","83","3","92","","","","1","","0725";
"000014","83","4","91","","","","2","","0727";
"000014","83","5","126","","","","2","","0728";
"000014","83","6","77","","","","3","","0729";
"000014","83","7","78","","","","3","","0731";
"000014","83","8","79","","","","4","","0733";
"000014","83","9","52","","","","5","","0736";
"000014","83","10","50","","","","5","","0737";
"000014","83","11","51","","","","6","","0739";
"000014","83","12","33","","","","7","","0742";
"000014","83","13","25","","","","7","","0744";
"000014","83","14","42","","","","8","","0746";
"000014","83","15","38","","","","9","","0748";
"000014","83","16","34","","","","9","","0750";
"000014","83","17","28","","","","10","","0752";
"000014","83","18","96","","","","11","","0755";
"000014","83","19","94","","","","11","","0757";
"000014","83","20","93","","","","12","","0759";
"000014","83","21","92","","","","13","0802","";
"000014","85","2","93","","","","0","","0734";
"000014","85","3","92","","","","1","","0737";
"000014","85","4","91","","","","2","","0739";
"000014","85","5","126","","","","2","","0740";
"000014","85","6","77","","","","3","","0741";
"000014","85","7","78","","","","3","","0743";
"000014","85","8","79","","","","4","","0745";
"000014","85","9","52","","","","5","","0748";
"000014","85","10","50","","","","5","","0749";
"000014","85","11","51","","","","6","","0751";
"000014","85","12","33","","","","7","","0754";
"000014","85","13","25","","","","7","","0756";
"000014","85","14","42","","","","8","","0758";
"000014","85","15","38","","","","9","","0800";
"000014","85","16","34","","","","9","","0802";
"000014","85","17","28","","","","10","","0804";
"000014","85","18","96","","","","11","","0807";
"000014","85","19","94","","","","11","","0809";
"000014","85","20","93","","","","12","","0811";
"000014","85","21","92","","","","13","0814","";
"000014","87","2","93","","","","0","","0742";
"000014","87","3","92","","","","1","","0745";
"000014","87","4","91","","","","2","","0747";
"000014","87","5","126","","","","2","","0748";
"000014","87","6","77","","","","3","","0749";
"000014","87","7","78","","","","3","","0751";
"000014","87","8","79","","","","4","","0753";
"000014","87","9","52","","","","5","","0756";
"000014","87","10","50","","","","5","","0757";
"000014","87","11","51","","","","6","","0759";
"000014","87","12","33","","","","7","","0802";
"000014","87","13","25","","","","7","","0804";
"000014","87","14","42","","","","8","","0806";
"000014","87","15","38","","","","9","","0808";
"000014","87","16","34","","","","9","","0810";
"000014","87","17","28","","","","10","","0812";
"000014","87","18","96","","","","11","","0815";
"000014","87","19","94","","","","11","","0817";
"000014","87","20","93","","","","12","","0819";
"000014","87","21","92","","","","13","0822","";
